mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,YK Pathan,103,2,13.1,37,1,35,12,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,CK Kapugedera,YK Pathan,107,2,13.2,39,1,35,16,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,CK Kapugedera,YK Pathan,107,3,13.3,35,2,35,16,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,YK Pathan,108,3,13.4,35,2,36,0,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,YK Pathan,109,3,13.5,35,2,36,0,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,YK Pathan,113,3,13.6,39,2,40,0,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,RA Jadeja,115,3,14.0,40,2,40,0,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,RA Jadeja,117,3,14.1,41,2,42,0,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,RA Jadeja,119,3,14.2,42,2,44,0,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,RA Jadeja,120,3,14.3,43,2,45,0,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,RA Jadeja,120,3,14.4,42,2,45,0,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,RA Jadeja,120,3,14.5,41,2,45,0,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,RA Jadeja,121,3,14.6,42,2,45,1,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,IK Pathan,121,3,15.1,41,2,45,1,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,IK Pathan,122,3,15.2,41,2,45,1,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,IK Pathan,123,3,15.2,42,2,45,1,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,IK Pathan,124,3,15.3,39,2,46,1,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,IK Pathan,130,3,15.4,44,2,46,7,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,IK Pathan,130,3,15.5,43,2,46,7,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,IK Pathan,131,3,15.5,44,1,46,7,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,IK Pathan,135,3,15.6,48,1,46,11,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,I Sharma,136,3,16.0,49,1,46,11,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,I Sharma,137,3,16.1,49,1,47,11,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,I Sharma,138,3,16.2,49,1,47,12,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,I Sharma,142,3,16.3,52,1,51,12,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,I Sharma,146,3,16.4,54,1,55,12,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,I Sharma,152,3,16.5,56,1,61,12,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,TM Dilshan,I Sharma,152,4,16.6,55,2,61,12,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,Z Khan,153,4,17.1,55,2,12,1,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,Z Khan,157,4,17.2,55,2,16,1,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,Z Khan,158,4,17.3,55,2,17,1,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,Z Khan,158,4,17.4,51,2,17,1,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,Z Khan,160,4,17.5,53,1,17,3,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,Z Khan,160,4,17.6,52,1,17,3,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,IK Pathan,161,4,18.1,52,1,18,3,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,IK Pathan,165,4,18.2,52,1,18,7,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,IK Pathan,165,4,18.3,50,1,18,7,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,IK Pathan,166,4,18.4,49,1,18,8,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,IK Pathan,168,4,18.5,49,1,20,8,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,IK Pathan,168,4,18.6,48,1,20,8,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,I Sharma,169,4,19.1,49,1,20,9,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,I Sharma,170,4,19.2,50,1,21,9,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,I Sharma,170,4,19.3,49,1,21,9,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,K Weeraratne,I Sharma,171,4,19.4,50,1,21,10,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,I Sharma,171,4,19.5,49,1,21,10,171
151,2009-02-10,R Premadasa Stadium,Sri Lanka,India,LPC Silva,I Sharma,171,4,19.6,48,1,21,10,171
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,JM Anderson,0,0,0.1,0,0,0,0,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,JM Anderson,0,0,0.2,0,0,0,0,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,JM Anderson,1,0,0.2,1,0,0,0,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,JM Anderson,2,0,0.3,2,0,1,0,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,2,0,0.4,2,0,1,0,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,2,0,0.5,2,0,1,0,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,2,0,0.6,2,0,1,0,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,6,0,1.1,6,0,5,0,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,6,0,1.2,6,0,5,0,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,7,0,1.3,7,0,6,0,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,TT Bresnan,7,0,1.4,7,0,6,0,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,TT Bresnan,7,0,1.5,7,0,6,0,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,TT Bresnan,8,0,1.6,8,0,6,1,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,12,0,2.1,12,0,6,5,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,12,0,2.2,12,0,6,5,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,13,0,2.3,13,0,6,6,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,JM Anderson,13,0,2.4,13,0,6,6,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,JM Anderson,14,0,2.5,14,0,7,6,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,14,0,2.6,14,0,7,6,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,18,0,3.1,18,0,11,6,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,22,0,3.2,22,0,15,6,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,27,0,3.2,27,0,19,6,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,27,0,3.3,27,0,19,6,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,27,0,3.4,27,0,19,6,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,28,0,3.5,28,0,20,6,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,SI Mahmood,29,0,3.5,29,0,20,6,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,SI Mahmood,35,0,3.6,35,0,20,12,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,35,0,4.1,35,0,20,12,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,39,0,4.2,39,0,24,12,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,43,0,4.3,43,0,28,12,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,44,0,4.4,44,0,29,12,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,TT Bresnan,50,0,4.5,50,0,29,18,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,TT Bresnan,51,0,4.6,50,0,29,19,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,57,0,5.1,55,0,29,25,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,58,0,5.2,56,0,29,26,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,LJ Wright,64,0,5.3,62,0,35,26,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,LJ Wright,68,0,5.4,66,0,39,26,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,LJ Wright,69,0,5.5,63,0,40,26,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,69,0,5.6,63,0,40,26,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,70,0,6.1,63,0,41,26,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,SI Mahmood,71,0,6.2,64,0,41,27,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,72,0,6.3,65,0,42,27,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,SI Mahmood,72,0,6.4,64,0,42,27,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,SI Mahmood,76,0,6.5,64,0,42,31,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,SI Mahmood,82,0,6.6,70,0,42,37,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,AU Rashid,88,0,7.1,75,0,48,37,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,AU Rashid,94,0,7.2,81,0,54,37,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,AU Rashid,94,0,7.3,80,0,54,37,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,AU Rashid,95,0,7.4,81,0,55,37,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,AU Rashid,101,0,7.5,83,0,55,43,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,AU Rashid,107,0,7.6,85,0,55,49,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,LJ Wright,107,0,8.1,80,0,55,49,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,LJ Wright,108,0,8.2,81,0,56,49,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,109,0,8.3,82,0,56,49,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,LJ Wright,113,0,8.4,85,0,60,49,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,LJ Wright,114,0,8.5,85,0,61,49,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,116,0,8.6,81,0,61,51,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,122,0,9.1,87,0,67,51,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,128,0,9.2,89,0,73,51,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,128,0,9.3,85,0,73,51,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,129,0,9.4,85,0,74,51,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,TT Bresnan,130,0,9.5,80,0,74,52,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,TT Bresnan,131,0,9.6,80,0,75,52,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,LJ Wright,132,0,10.1,75,0,76,52,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,133,0,10.2,75,0,76,53,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,LJ Wright,134,0,10.3,70,0,77,53,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,136,0,10.4,68,0,77,55,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,138,0,10.5,69,0,77,57,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,138,0,10.6,69,0,77,57,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,144,0,11.1,74,0,83,57,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,146,0,11.2,75,0,85,57,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,SI Mahmood,147,0,11.3,75,0,86,57,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,SI Mahmood,149,0,11.4,77,0,86,59,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,SI Mahmood,153,0,11.5,77,0,86,63,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,SI Mahmood,157,0,11.6,75,0,86,67,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,KP Pietersen,158,0,12.1,70,0,87,67,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,KP Pietersen,164,0,12.2,70,0,87,73,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,KP Pietersen,168,0,12.3,74,0,87,77,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,KP Pietersen,168,0,12.4,73,0,87,77,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,KP Pietersen,169,0,12.5,68,0,87,78,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,KP Pietersen,170,0,12.6,63,0,88,78,241
152,2009-11-15,SuperSport Park,South Africa,England,GC Smith,JL Denly,170,1,13.1,63,1,88,78,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JL Denly,171,1,13.2,63,1,79,0,241
152,2009-11-15,SuperSport Park,South Africa,England,JA Morkel,JL Denly,171,1,13.3,62,1,79,0,241
152,2009-11-15,SuperSport Park,South Africa,England,JA Morkel,JL Denly,175,1,13.4,62,1,79,4,241
152,2009-11-15,SuperSport Park,South Africa,England,JA Morkel,JL Denly,175,1,13.5,61,1,79,4,241
152,2009-11-15,SuperSport Park,South Africa,England,JA Morkel,JL Denly,179,1,13.6,63,1,79,8,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,KP Pietersen,185,1,14.1,63,1,85,8,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,KP Pietersen,186,1,14.2,58,1,86,8,241
152,2009-11-15,SuperSport Park,South Africa,England,JA Morkel,KP Pietersen,192,1,14.3,64,1,86,14,241
152,2009-11-15,SuperSport Park,South Africa,England,JA Morkel,KP Pietersen,192,2,14.4,63,2,86,14,241
152,2009-11-15,SuperSport Park,South Africa,England,JP Duminy,KP Pietersen,194,2,14.5,64,2,86,0,241
152,2009-11-15,SuperSport Park,South Africa,England,JP Duminy,KP Pietersen,195,2,14.6,64,2,86,1,241
152,2009-11-15,SuperSport Park,South Africa,England,JP Duminy,JM Anderson,196,2,15.1,64,2,86,2,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,202,2,15.2,69,2,92,2,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,202,2,15.3,68,2,92,2,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,203,2,15.4,67,2,93,2,241
152,2009-11-15,SuperSport Park,South Africa,England,JP Duminy,JM Anderson,203,3,15.5,65,3,93,2,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,JM Anderson,204,3,15.6,66,3,94,0,241
152,2009-11-15,SuperSport Park,South Africa,England,LE Bosman,LJ Wright,204,4,16.1,60,4,94,0,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,LJ Wright,205,4,16.2,59,4,1,0,241
152,2009-11-15,SuperSport Park,South Africa,England,JH Kallis,LJ Wright,205,4,16.3,58,4,1,0,241
152,2009-11-15,SuperSport Park,South Africa,England,JH Kallis,LJ Wright,206,4,16.4,57,4,1,1,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,LJ Wright,207,4,16.5,54,4,2,1,241
152,2009-11-15,SuperSport Park,South Africa,England,JH Kallis,LJ Wright,211,4,16.6,54,4,5,2,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,SI Mahmood,212,4,17.1,54,4,5,3,241
152,2009-11-15,SuperSport Park,South Africa,England,JH Kallis,SI Mahmood,214,4,17.2,50,4,7,3,241
152,2009-11-15,SuperSport Park,South Africa,England,JH Kallis,SI Mahmood,214,5,17.3,46,5,7,3,241
152,2009-11-15,SuperSport Park,South Africa,England,HG Kuhn,SI Mahmood,215,5,17.4,47,5,3,1,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,SI Mahmood,219,5,17.5,50,5,7,1,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,SI Mahmood,219,5,17.6,49,5,7,1,241
152,2009-11-15,SuperSport Park,South Africa,England,HG Kuhn,TT Bresnan,220,5,18.1,50,4,7,2,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,TT Bresnan,222,5,18.2,51,4,9,2,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,TT Bresnan,222,5,18.3,51,4,9,2,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,TT Bresnan,222,5,18.4,47,4,9,2,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,TT Bresnan,226,5,18.5,51,4,13,2,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,TT Bresnan,230,5,18.6,51,4,17,2,241
152,2009-11-15,SuperSport Park,South Africa,England,HG Kuhn,JM Anderson,231,5,19.1,46,4,17,3,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,JM Anderson,237,5,19.2,51,4,23,3,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,JM Anderson,237,5,19.3,45,4,23,3,241
152,2009-11-15,SuperSport Park,South Africa,England,AB de Villiers,JM Anderson,238,6,19.4,46,4,24,3,241
152,2009-11-15,SuperSport Park,South Africa,England,R McLaren,JM Anderson,239,6,19.5,45,4,3,1,241
152,2009-11-15,SuperSport Park,South Africa,England,HG Kuhn,JM Anderson,241,6,19.6,46,4,5,1,241
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,MS Gony,1,0,0.1,1,0,1,0,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,MS Gony,1,0,0.2,1,0,1,0,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,MS Gony,1,0,0.3,1,0,1,0,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,MS Gony,2,0,0.4,2,0,1,1,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,MS Gony,2,0,0.5,2,0,1,1,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,MS Gony,3,0,0.6,3,0,2,1,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,4,0,1.1,4,0,2,1,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,T Thushara,4,0,1.2,4,0,2,1,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,T Thushara,5,0,1.3,5,0,2,2,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,9,0,1.4,9,0,6,2,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,10,0,1.5,10,0,7,2,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,T Thushara,10,0,1.6,10,0,7,2,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,MS Gony,11,0,2.1,11,0,8,2,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,MS Gony,15,0,2.2,15,0,8,6,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,MS Gony,15,0,2.3,15,0,8,6,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,MS Gony,16,0,2.4,16,0,8,7,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,MS Gony,16,0,2.5,16,0,8,7,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,MS Gony,20,0,2.6,20,0,12,7,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,T Thushara,21,0,3.1,21,0,12,8,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,21,0,3.2,21,0,12,8,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,25,0,3.3,25,0,16,8,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,26,0,3.4,26,0,17,8,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,T Thushara,26,0,3.5,26,0,17,8,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,T Thushara,27,0,3.6,27,0,17,9,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,A Flintoff,28,0,4.1,28,0,17,10,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,A Flintoff,28,0,4.2,28,0,17,10,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,A Flintoff,32,0,4.3,32,0,21,10,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,A Flintoff,33,0,4.4,33,0,22,10,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,A Flintoff,33,0,4.5,33,0,22,10,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,A Flintoff,35,0,4.6,35,0,22,12,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,35,0,5.1,34,0,22,12,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,39,0,5.2,38,0,26,12,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,39,0,5.3,38,0,26,12,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,39,0,5.4,37,0,26,12,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,ST Jayasuriya,T Thushara,39,1,5.5,37,1,26,12,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,T Thushara,40,1,5.6,37,1,12,1,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,JDP Oram,40,1,6.1,36,1,12,1,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,JDP Oram,41,1,6.2,37,1,12,2,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,JDP Oram,42,1,6.3,37,1,13,2,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,JDP Oram,43,1,6.4,34,1,13,3,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,JDP Oram,44,1,6.5,34,1,14,3,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,JDP Oram,45,1,6.6,35,1,14,4,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,Joginder Sharma,45,1,7.1,34,1,14,4,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,Joginder Sharma,46,1,7.2,31,1,14,5,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,Joginder Sharma,47,1,7.3,32,1,15,5,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,Joginder Sharma,48,1,7.4,32,1,15,6,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,Joginder Sharma,48,1,7.5,32,1,15,6,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,Joginder Sharma,48,1,7.6,28,1,15,6,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,JDP Oram,49,1,8.1,28,1,15,7,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,JDP Oram,49,1,8.2,28,1,15,7,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,JDP Oram,53,1,8.3,28,1,19,7,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,JDP Oram,54,1,8.4,28,1,20,7,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,JDP Oram,54,1,8.5,28,1,20,7,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,JDP Oram,55,1,8.6,28,1,20,8,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,Joginder Sharma,56,1,9.1,28,1,20,9,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,SR Tendulkar,Joginder Sharma,57,1,9.2,29,1,21,9,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,Joginder Sharma,59,1,9.3,27,1,21,11,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,Joginder Sharma,59,1,9.4,26,1,21,11,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,Joginder Sharma,63,1,9.5,30,1,21,15,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,Joginder Sharma,64,1,9.6,29,1,21,16,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,JDP Oram,64,1,10.1,29,1,21,16,165
153,2009-04-18,Newlands,Mumbai Indians,Chennai Super Kings,S Dhawan,JDP Oram,65,1,10.2,26,1,21,17,165
